"InvoiceNo","CustomerID","InvoiceDate","Quantity","UnitPrice","Country"
"INV100402","C00106","2025-09-07 09:03:00","1","130.78","Netherlands"
"INV100403","C00126","2025-06-07 11:17:00","8","96.08","United Kingdom"
"CINV100404","C00365","2025-10-30 00:30:00","7","166.78","United Kingdom"
"INV100405","C00241","2026-02-17 21:57:00","3","134.32","Italy"
"INV100406","C00266","2025-06-04 06:15:00","9","168.95","Germany"
"INV100407","C00027","2026-03-25 20:51:00","3","137.67","EIRE"
"INV100408","C00283","2025-06-30 18:46:00","8","5.56","Italy"
"INV100409","C00481","2025-12-27 00:39:00","9","83.18","Germany"
"INV100410","C00420","2025-06-01 06:13:00","6","169.35","Belgium"
"INV100411","C00218","2025-05-21 17:50:00","6","118.02","Germany"
"INV100412","C00025","2025-09-17 12:59:00","9","85.88","Germany"
"INV100413","C00456","2025-05-14 05:45:00","1","26.57","Netherlands"
"INV100414","C00017","2026-01-09 10:48:00","2","126.12","Belgium"
"CINV100415","C00157","2025-09-14 18:56:00","5","9.17","Italy"
"INV100416","C00255","2026-02-26 12:18:00","3","3.12","Netherlands"
"INV100417","C00248","2025-04-18 15:59:00","1","122.43","Portugal"
"INV100418","C00098","2025-11-04 20:14:00","4","186.79","Italy"
"INV100419","C00379","2025-05-30 12:23:00","9","86.7","France"
"INV100420","C00275","2025-09-26 15:12:00","3","198.89","Netherlands"
"INV100421","C00431","2025-09-20 16:05:00","2","180.51","Germany"
"INV100422","C00227","2025-04-10 09:35:00","7","52.92","EIRE"
"INV100423","C00013","2025-08-08 05:20:00","5","139.73","Belgium"
"INV100424","C00273","2025-01-16 06:03:00","3","186.99","Italy"
"INV100425","C00015","2025-04-13 12:17:00","6","133.17","France"
"INV100426","C00383","2025-10-26 05:34:00","9","76.1","Germany"
"INV100427","C00330","2025-07-04 01:12:00","7","20.24","Belgium"
"INV100428","C00052","2025-06-03 00:52:00","7","195.06","Germany"
"INV100429","C00403","2026-03-08 13:14:00","6","180.46","France"
"INV100430","C00201","2026-02-05 04:44:00","5","23.4","United Kingdom"
"INV100431","C00049","2025-12-01 03:22:00","9","120.08","France"
"INV100432","C00338","2025-01-12 02:04:00","8","165.26","Germany"
"INV100433","C00079","2025-04-10 01:18:00","9","81.98","Germany"
"INV100434","C00349","2025-04-11 13:48:00","8","157.36","Netherlands"
"INV100435","C00042","2026-03-08 05:27:00","7","80.12","Belgium"
"INV100436","C00056","2025-06-22 12:57:00","1","54.47","Netherlands"
"INV100437","C00487","2025-02-09 06:01:00","3","122.05","Germany"
"INV100438","C00096","2025-09-21 02:16:00","3","176.53","Italy"
"INV100439","C00190","2025-09-07 22:12:00","8","33.75","Germany"
"INV100440","C00433","2025-07-24 09:46:00","7","86.65","Germany"
"CINV100441","C00316","2025-07-07 03:43:00","1","94.94","Italy"
"INV100442","C00082","2026-01-15 07:37:00","1","45.28","Belgium"
"INV100443","C00485","2025-06-03 21:21:00","2","17.63","Spain"
"INV100444","C00474","2026-01-14 00:13:00","9","165.21","United Kingdom"
"INV100445","C00485","2025-08-18 08:49:00","3","156.62","Spain"
"INV100446","C00075","2025-06-28 15:37:00","5","8.67","Spain"
"INV100447","C00386","2025-03-25 13:15:00","6","59.26","Belgium"
"INV100448","C00075","2026-02-04 22:54:00","6","71.57","France"
"INV100449","C00120","2025-05-22 00:41:00","2","135.86","France"
"INV100450","C00083","2025-05-18 14:07:00","5","177.24","Spain"
"INV100451","C00115","2025-02-11 01:51:00","3","113.74","Portugal"
"INV100452","C00081","2025-12-21 07:54:00","3","62.9","Portugal"
"INV100453","C00224","2025-10-31 11:31:00","8","187.81","Germany"
"INV100454","C00395","2026-02-27 21:49:00","4","90.12","France"
"INV100455","C00472","2025-11-05 15:48:00","4","171.6","United Kingdom"
"INV100456","C00161","2025-09-24 01:04:00","9","147.88","Germany"
"CINV100457","C00198","2025-07-02 04:21:00","4","43.56","Germany"
"INV100458","C00089","2026-03-08 16:18:00","6","51.01","Netherlands"
"INV100459","C00072","2025-02-17 18:13:00","1","60.15","Netherlands"
"INV100460","C00290","2026-03-14 02:54:00","4","27.62","France"
"INV100461","C00400","2025-06-23 18:57:00","8","86.36","Italy"
"INV100462","C00379","2025-07-01 01:44:00","2","59.35","EIRE"
"INV100463","C00199","2025-08-23 22:36:00","9","86.23","Spain"
"INV100464","C00482","2025-11-23 16:33:00","2","11.83","Netherlands"
"INV100465","C00084","2025-12-12 01:42:00","6","26.45","France"
"INV100466","C00131","2025-07-13 12:43:00","7","138.25","Spain"
"INV100467","C00034","2026-03-02 22:12:00","5","129.79","Belgium"
"INV100468","C00206","2025-01-14 12:43:00","4","85.77","Spain"
"INV100469","C00130","2025-10-27 17:01:00","4","156.43","France"
"INV100470","C00344","2025-07-20 12:57:00","9","190.71","Italy"
"INV100471","C00195","2025-06-02 02:06:00","7","116.73","Belgium"
"INV100472","C00114","2026-01-05 08:49:00","5","135.81","Portugal"
"INV100473","C00378","2026-01-01 19:45:00","3","159.67","Portugal"
"INV100474","C00162","2025-08-18 08:56:00","4","172.31","EIRE"
"INV100475","C00273","2025-04-06 02:11:00","1","131.38","Portugal"
"INV100476","C00369","2026-02-19 20:39:00","5","75.16","Germany"
"INV100477","C00065","2025-04-22 04:43:00","8","86.88","EIRE"
"INV100478","C00064","2026-02-18 11:15:00","8","109.04","EIRE"
"INV100479","C00182","2025-01-31 10:40:00","2","149","Netherlands"
"INV100480","C00099","2025-05-26 14:53:00","2","79.63","Italy"
"INV100481","C00346","2025-05-23 09:28:00","7","147.66","Netherlands"
"CINV100482","C00056","2025-04-08 22:29:00","2","20.08","Belgium"
"INV100483","C00351","2025-10-30 21:54:00","1","197.86","Belgium"
"INV100484","C00390","2025-09-13 11:53:00","2","88.76","United Kingdom"
"INV100485","C00130","2025-04-30 17:25:00","7","145.25","Portugal"
"CINV100486","C00331","2025-10-19 07:59:00","6","95.48","Italy"
"INV100487","C00312","2025-01-09 18:14:00","7","101.19","United Kingdom"
"CINV100488","C00163","2025-12-15 01:11:00","1","69.97","France"
"INV100489","C00145","2025-12-04 09:03:00","3","37.48","Italy"
"INV100490","C00478","2025-02-25 05:46:00","9","164.21","United Kingdom"
"INV100491","C00352","2025-09-27 06:52:00","4","145.98","EIRE"
"INV100492","C00330","2025-10-22 09:53:00","4","81.44","Italy"
"INV100493","C00242","2025-08-05 04:22:00","8","47.66","France"
"INV100494","C00366","2025-12-25 20:42:00","3","176.26","Italy"
"INV100495","C00115","2025-11-22 12:42:00","2","99.99","Italy"
"INV100496","C00076","2025-11-10 18:10:00","2","151.14","Italy"
"INV100497","C00155","2026-03-13 06:19:00","4","36.94","Germany"
"INV100498","C00183","2025-07-09 11:37:00","9","11.07","EIRE"
"INV100499","C00257","2026-02-16 20:58:00","4","55.24","France"
"INV100500","C00300","2025-12-30 21:15:00","5","143.2","Spain"
"INV100501","C00156","2025-10-15 13:34:00","8","9.36","Italy"
"INV100502","C00089","2025-08-19 04:52:00","5","54.49","Spain"
"INV100503","C00116","2026-03-26 01:10:00","9","67.89","Portugal"
"INV100504","C00094","2025-04-27 21:26:00","5","92.09","Italy"
"INV100505","C00055","2025-04-05 22:41:00","4","138","Spain"
"INV100506","C00449","2025-11-16 22:47:00","9","87.41","Germany"
"INV100507","C00110","2025-04-13 12:33:00","4","11.59","EIRE"
"INV100508","C00113","2025-08-24 19:48:00","5","61.3","France"
"INV100509","C00224","2025-09-03 14:49:00","5","131.77","Netherlands"
"INV100510","C00288","2025-04-12 06:25:00","8","119.76","Belgium"
"INV100511","C00288","2025-05-18 20:51:00","3","13.77","Netherlands"
"INV100512","C00361","2025-04-27 20:06:00","3","25.85","Netherlands"
"INV100513","C00404","2025-06-30 20:05:00","1","126.44","Netherlands"
"INV100514","C00297","2026-02-15 16:36:00","2","187.08","Portugal"
"INV100515","C00437","2025-11-23 16:16:00","3","111.49","Germany"
"INV100516","C00163","2025-06-21 12:14:00","2","73.22","Belgium"
"INV100517","C00318","2025-04-12 12:11:00","5","49.84","Germany"
"INV100518","C00350","2025-09-12 13:54:00","7","30.66","France"
"INV100519","C00262","2025-11-25 21:17:00","3","168.96","Germany"
"INV100520","C00089","2025-09-12 01:06:00","4","46.6","Belgium"
"INV100521","C00155","2026-03-20 12:12:00","9","77.02","EIRE"
"INV100522","C00259","2025-07-23 01:33:00","9","51.49","EIRE"
"INV100523","C00292","2025-04-05 06:23:00","9","69.12","United Kingdom"
"INV100524","C00132","2025-10-26 17:41:00","3","192.71","Spain"
"INV100525","C00490","2025-05-10 17:30:00","8","164.02","EIRE"
"INV100526","C00410","2025-02-26 06:49:00","6","75.87","France"
"INV100527","C00089","2025-03-03 00:24:00","1","104.52","EIRE"
"INV100528","C00046","2025-06-22 15:02:00","9","65.48","Spain"
"INV100529","C00145","2025-10-26 17:48:00","4","199.3","Germany"
"INV100530","C00036","2025-12-21 05:12:00","9","64.77","Italy"
"CINV100531","C00258","2026-03-05 21:46:00","2","27.24","Spain"
"INV100532","C00454","2025-03-18 11:09:00","1","111.73","EIRE"
"INV100533","C00283","2025-10-16 17:31:00","7","90","Italy"
"INV100534","C00367","2025-05-23 08:47:00","2","75.08","Belgium"
"INV100535","C00443","2025-09-26 23:52:00","1","58.21","Germany"
"INV100536","C00192","2025-11-29 13:16:00","1","69.3","Netherlands"
"INV100537","C00059","2025-09-08 13:25:00","4","163.14","France"
"INV100538","C00302","2025-06-09 08:10:00","4","177.86","Germany"
"INV100539","C00110","2026-02-02 08:46:00","9","164.45","France"
"INV100540","C00064","2025-08-01 15:42:00","5","178.57","Germany"
"CINV100541","C00045","2025-08-20 17:06:00","5","18.06","Belgium"
"INV100542","C00450","2025-02-03 11:53:00","3","65.87","Germany"
"INV100543","C00472","2025-12-30 19:36:00","4","41.64","United Kingdom"
"INV100544","C00141","2025-12-27 20:59:00","3","199.47","France"
"INV100545","C00075","2026-03-17 10:14:00","4","182.27","Germany"
"INV100546","C00191","2025-10-08 16:10:00","2","122.23","Spain"
"INV100547","C00467","2026-02-01 12:19:00","5","169.46","Spain"
"INV100548","C00483","2025-10-04 19:27:00","2","35.07","Spain"
"INV100549","C00036","2025-12-02 10:07:00","1","57.83","France"
"INV100550","C00397","2026-02-05 21:11:00","8","157.49","Belgium"
"INV100551","C00063","2025-01-08 07:18:00","7","158.53","Germany"
"INV100552","C00301","2025-02-10 21:19:00","9","50.89","Portugal"
"CINV100553","C00408","2025-04-30 02:50:00","9","69.84","Germany"
"INV100554","C00170","2025-06-21 20:44:00","5","169.84","EIRE"
"INV100555","C00376","2025-12-14 06:22:00","6","141.11","Belgium"
"INV100556","C00440","2026-02-08 17:19:00","4","98.35","Spain"
"INV100557","C00346","2025-06-28 16:26:00","5","79.16","Netherlands"
"INV100558","C00148","2025-02-18 03:47:00","4","93.86","Portugal"
"INV100559","C00010","2025-04-28 19:13:00","9","81.52","Germany"
"INV100560","C00141","2025-04-06 11:37:00","9","41.68","Netherlands"
"INV100561","C00306","2026-01-27 01:22:00","8","97.16","Italy"
"INV100562","C00194","2025-06-19 12:28:00","9","175.24","United Kingdom"
"INV100563","C00423","2025-08-04 02:08:00","6","85.85","France"
"INV100564","C00458","2025-09-25 11:13:00","2","138.73","Netherlands"
"INV100565","C00160","2025-03-24 14:45:00","8","36.19","United Kingdom"
"INV100566","C00062","2025-05-18 20:16:00","3","153.8","Portugal"
"INV100567","C00223","2025-01-10 23:13:00","1","63.98","Germany"
"INV100568","C00385","2025-11-25 10:57:00","5","70.54","Belgium"
"INV100569","C00116","2025-08-24 23:23:00","8","129.31","France"
"INV100570","C00021","2025-05-16 04:28:00","6","49.69","France"
"INV100571","C00141","2025-05-04 04:45:00","2","97.87","Italy"
"INV100572","C00197","2025-03-15 15:46:00","4","16.7","Italy"
"INV100573","C00084","2025-09-03 06:57:00","2","81.74","Portugal"
"INV100574","C00026","2025-01-10 03:47:00","1","181.22","Spain"
"INV100575","C00399","2025-10-16 12:24:00","8","110.49","EIRE"
"INV100576","C00199","2025-09-21 22:29:00","6","199.93","United Kingdom"
"INV100577","C00190","2025-03-26 22:31:00","7","99.33","Belgium"
"INV100578","C00497","2025-07-15 22:37:00","3","29.25","Italy"
"INV100579","C00057","2025-02-07 23:37:00","5","125.36","Belgium"
"INV100580","C00155","2025-05-03 17:43:00","7","140.67","Italy"
"INV100581","C00185","2025-01-22 23:54:00","4","74.69","France"
"INV100582","C00279","2025-04-27 20:46:00","5","134.63","Belgium"
"INV100583","C00316","2026-01-31 04:11:00","1","143.27","Belgium"
"INV100584","C00434","2026-03-03 22:37:00","5","14.72","Netherlands"
"INV100585","C00086","2025-10-25 05:43:00","3","144.64","EIRE"
"INV100586","C00154","2025-10-07 00:24:00","3","50.05","EIRE"
"INV100587","C00391","2025-10-23 12:43:00","9","96.51","Belgium"
"INV100588","C00355","2025-04-17 10:14:00","2","179.34","Netherlands"
"INV100589","C00354","2025-07-08 00:43:00","1","192.62","Portugal"
"INV100590","C00223","2025-09-13 10:29:00","1","169.3","EIRE"
"INV100591","C00059","2025-11-25 05:44:00","6","44.35","United Kingdom"
"INV100592","C00351","2026-02-20 08:58:00","8","37.17","United Kingdom"
"INV100593","C00204","2025-11-27 14:40:00","5","145.37","Netherlands"
"INV100594","C00095","2025-06-30 15:21:00","5","112.34","Belgium"
"INV100595","C00235","2025-01-23 07:48:00","8","125.98","Germany"
"INV100596","C00118","2025-01-26 09:01:00","2","38.46","Germany"
"INV100597","C00401","2025-06-20 17:58:00","7","141.71","Netherlands"
"INV100598","C00173","2025-11-18 00:43:00","4","143.01","United Kingdom"
"INV100599","C00241","2025-12-04 06:00:00","3","45.88","Belgium"
"INV100600","C00341","2026-01-12 01:40:00","9","6.34","Portugal"
"INV100601","C00139","2025-04-04 04:53:00","1","136.29","Spain"
"INV100602","C00445","2026-03-06 08:21:00","6","44.67","France"
"INV100603","C00165","2025-05-13 06:10:00","9","19.88","France"
"INV100604","C00050","2025-11-27 07:36:00","5","41.69","EIRE"
"INV100605","C00160","2025-04-25 02:53:00","8","184.65","EIRE"
"INV100606","C00078","2026-03-30 01:20:00","4","178.06","EIRE"
"INV100607","C00258","2025-12-03 17:46:00","2","181.85","Belgium"
"INV100608","C00430","2025-09-06 09:33:00","3","102.92","France"
"INV100609","C00045","2025-06-06 04:21:00","7","103.54","United Kingdom"
"INV100610","C00041","2025-10-18 00:20:00","8","173.62","United Kingdom"
"INV100611","C00227","2026-01-12 13:29:00","8","177.8","Spain"
"INV100612","C00333","2026-01-01 23:32:00","3","121.57","France"
"INV100613","C00173","2026-02-14 14:57:00","2","191.66","Germany"
"INV100614","C00024","2025-08-06 22:08:00","3","137.52","United Kingdom"
"INV100615","C00018","2025-08-21 11:48:00","8","163.89","United Kingdom"
"INV100616","C00282","2025-05-12 07:42:00","4","18.98","Germany"
"INV100617","C00286","2026-01-27 01:43:00","6","11.92","Italy"
"INV100618","C00224","2026-01-10 09:23:00","9","49.2","EIRE"
"INV100619","C00472","2025-01-15 21:38:00","3","111.34","Spain"
"INV100620","C00434","2025-10-30 20:05:00","8","117.45","United Kingdom"
"INV100621","C00385","2025-10-08 07:32:00","2","89.36","Netherlands"
"INV100622","C00057","2025-02-08 07:50:00","3","183.62","Germany"
"INV100623","C00261","2025-12-29 04:45:00","4","139.18","United Kingdom"
"INV100624","C00143","2025-04-30 13:31:00","9","52.86","Spain"
"INV100625","C00258","2026-01-02 08:16:00","7","88.85","Spain"
"INV100626","C00485","2025-03-05 22:44:00","6","168.23","France"
"INV100627","C00317","2025-03-03 04:21:00","3","199.51","Italy"
"INV100628","C00384","2025-11-07 20:14:00","2","17.53","EIRE"
"INV100629","C00148","2025-08-26 03:33:00","6","185.52","France"
"INV100630","C00343","2025-12-30 03:28:00","7","190.33","Italy"
"INV100631","C00211","2025-02-22 03:52:00","7","173.8","France"
"INV100632","C00330","2025-01-01 12:45:00","4","124.32","Spain"
"INV100633","C00082","2025-06-11 08:21:00","4","29.32","United Kingdom"
"INV100634","C00006","2025-01-21 18:49:00","5","73.55","Italy"
"INV100635","C00009","2025-03-11 12:31:00","7","55.62","United Kingdom"
"INV100636","C00401","2025-12-12 14:11:00","9","163.38","Portugal"
"INV100637","C00221","2025-04-14 22:43:00","5","186.04","Italy"
"INV100638","C00142","2025-02-22 12:36:00","3","120.15","France"
"INV100639","C00368","2026-02-13 15:04:00","6","141.77","EIRE"
"INV100640","C00149","2026-02-28 20:14:00","8","149.05","United Kingdom"
"INV100641","C00154","2025-06-08 03:28:00","1","144.46","EIRE"
"INV100642","C00272","2025-08-21 05:05:00","9","167.43","France"
"INV100643","C00276","2025-11-17 17:19:00","8","187.05","Italy"
"INV100644","C00027","2025-10-28 13:23:00","9","106.78","Spain"
"INV100645","C00097","2025-07-29 21:25:00","6","81.96","Belgium"
"INV100646","C00112","2026-01-05 02:40:00","4","99.1","Portugal"
"INV100647","C00066","2025-03-09 06:26:00","7","61.49","France"
"INV100648","C00418","2026-02-17 14:08:00","6","179.77","EIRE"
"INV100649","C00017","2025-12-01 13:58:00","2","63.7","United Kingdom"
"INV100650","C00169","2026-03-25 07:43:00","9","106.59","Netherlands"
"INV100651","C00462","2025-07-02 21:02:00","8","138.76","Netherlands"
"INV100652","C00493","2025-07-02 16:32:00","5","16.1","Germany"
"INV100653","C00153","2025-01-23 03:33:00","5","4.93","United Kingdom"
"INV100654","C00107","2025-06-21 12:08:00","1","174.76","Netherlands"
"INV100655","C00230","2026-01-03 07:35:00","8","93.76","United Kingdom"
"INV100656","C00044","2026-01-23 09:03:00","2","90.9","France"
"INV100657","C00114","2025-06-12 00:22:00","6","77.36","EIRE"
"INV100658","C00172","2025-04-24 19:42:00","1","49.89","Belgium"
"INV100659","C00209","2025-10-28 12:54:00","2","135.85","Italy"
"CINV100660","C00364","2025-12-20 11:10:00","3","107.96","Italy"
"INV100661","C00047","2025-10-09 08:42:00","1","29.52","Netherlands"
"INV100662","C00400","2026-02-19 11:40:00","5","119.21","France"
"INV100663","C00180","2026-02-20 10:59:00","9","140.49","United Kingdom"
"INV100664","C00232","2025-01-03 13:17:00","5","105.99","Portugal"
"INV100665","C00175","2025-11-18 09:47:00","7","66.94","Netherlands"
"INV100666","C00415","2025-03-06 21:46:00","6","157.98","United Kingdom"
"INV100667","C00247","2026-03-17 01:05:00","5","91.22","Germany"
"INV100668","C00159","2026-03-30 07:23:00","5","179.07","Italy"
"INV100669","C00365","2025-12-02 14:11:00","5","19.06","Spain"
"INV100670","C00236","2025-06-28 02:52:00","1","70.49","Germany"
"INV100671","C00302","2026-02-25 02:50:00","2","65.97","Spain"
"INV100672","C00017","2025-06-14 01:18:00","9","193.81","Italy"
"INV100673","C00034","2025-08-04 03:01:00","7","96.4","EIRE"
"INV100674","C00201","2025-08-31 13:49:00","8","73.55","Netherlands"
"INV100675","C00462","2025-11-17 07:58:00","5","159.1","Spain"
"INV100676","C00015","2025-03-22 08:57:00","1","15.91","EIRE"
"INV100677","C00089","2025-12-26 20:39:00","2","81.75","Italy"
"CINV100678","C00308","2025-11-29 07:57:00","7","4.85","France"
"INV100679","C00289","2025-04-07 15:31:00","3","163.43","France"
"INV100680","C00227","2025-07-17 23:59:00","8","69.54","Spain"
"INV100681","C00446","2025-08-25 17:52:00","3","193.27","Belgium"
"INV100682","C00369","2025-05-13 06:16:00","5","174.83","Netherlands"
"INV100683","C00477","2026-03-05 04:38:00","4","179.48","France"
"INV100684","C00478","2025-12-26 02:50:00","6","125.77","France"
"INV100685","C00191","2025-06-22 05:48:00","1","35.03","Belgium"
